id,input,output,real_output
nikluge-au-2022-train-015600,전세계 모든 여성을 한남으로부터 지켜줘야 한다고,1,
nikluge-au-2022-train-015601,정신병이 낭만화 된다는 것 자체가 건강한 사회가 아니라는 뜻인데 다들 미쳐 돌아가지고 패션정병이니 뭐니 정병 진정성 검증하고,1,
nikluge-au-2022-train-015602,근데 오타쿠들 걍 단순히 예쁜 거 좋아해서 그런 거 같기도 하고...,1,
nikluge-au-2022-train-015603,여기 와서 만난 한녀들 죄다 남혐하더라,1,
nikluge-au-2022-train-015604,진짜 2달은 된 줄 알았네,0,
nikluge-au-2022-train-015605,2주밖에 안 됐냐,0,
nikluge-au-2022-train-015606,&company& 아카데미 강의 왔고..,0,
nikluge-au-2022-train-015607,&name&는 알수없는 물건을 집어들며 말했다.,0,
nikluge-au-2022-train-015608,"``진작에 미쳤어,이 바보야.",0,
nikluge-au-2022-train-015609,진심 1학년은 망나니들이라니까,1,
nikluge-au-2022-train-015610,이 미친 세상아!,1,
nikluge-au-2022-train-015611,초등학교 중학교 기말고사 기간.,0,
nikluge-au-2022-train-015612,그 사람 했던 고리타분하고 미친 방식으로 하면?,1,
nikluge-au-2022-train-015613,경기보려다 막판에 마음을 바꾸고 잤는데...,0,
nikluge-au-2022-train-015614,내가 위너였구나.,0,
nikluge-au-2022-train-015615,게다가 승패는 틀렸지만 한국 2점에 손흥민 골도 맞췄고.,0,
nikluge-au-2022-train-015616,걍 난 현금없이 살래,0,
nikluge-au-2022-train-015617,&location& 지진낫대....,0,
nikluge-au-2022-train-015618,고건 좀 오바,0,
nikluge-au-2022-train-015619,사진찍으러 나가야함 아,0,
nikluge-au-2022-train-015620,아 염통꼬치 시켜먹을까,0,
nikluge-au-2022-train-015621,"원딜놔두고,,,,,",0,
nikluge-au-2022-train-015622,아 충전기 고장남,0,
nikluge-au-2022-train-015623,잘준비 다햇는데,0,
nikluge-au-2022-train-015624,무슨 개소리인지 모르겟다,1,
nikluge-au-2022-train-015625,눈을 파던가,1,
nikluge-au-2022-train-015626,"유미 어케 상대해야할지 모르겟움,,,,",0,
nikluge-au-2022-train-015627,인성검사 하래서 들어왓더니 암것도 없음,0,
nikluge-au-2022-train-015628,만이 먹으면 탈나,0,
nikluge-au-2022-train-015629,조심조심,0,
nikluge-au-2022-train-015630,마라탕집 가면 오리 머리 목 내장 다 시킬거임,0,
nikluge-au-2022-train-015631,"지금 약먹고 내일 낮에 약먹으야겟다;,",0,
nikluge-au-2022-train-015632,머구와서 신기한건 지하철 타는거 발급 빋으면 코인같은거 줌,0,
nikluge-au-2022-train-015633,대자연 끝난거 같애,0,
nikluge-au-2022-train-015634,근데 내일도 이러면,0,
nikluge-au-2022-train-015635,님들 이거 어케해야대요;;;;,0,
nikluge-au-2022-train-015636,저 진짜 롤 잘하다가 갑자기 저럼,0,
nikluge-au-2022-train-015637,아 근데 나 방금 아사히블랙 500 먹엇는데 ㄹㅇ 배부름,0,
nikluge-au-2022-train-015638,몇번이고 검색햇는데,0,
nikluge-au-2022-train-015639,죽엇다고 나오고 같은병원 입원햇엇고 많이 친햇는데,0,
nikluge-au-2022-train-015640,일단 신검에서 빠꾸임...,0,
nikluge-au-2022-train-015641,골다공증이 -3점인데 할머니 할아버지도 여기까진 잘 안간다는데 내가 -5점임,0,
nikluge-au-2022-train-015642,저도 그런거 같아요 그때는 무서워서 삼촌이라구 했구 지금은 만날일도 없으니까 개저씨죠 모,1,
nikluge-au-2022-train-015643,"진짜 빡대가리,,,,,",1,
nikluge-au-2022-train-015644,과탑 사라져버리구 어차피 본가도 못가구 긱사가면 카드키라 학과사무실로 연락감,0,
nikluge-au-2022-train-015645,미친놈들아*,1,
nikluge-au-2022-train-015646,답을 알려줘야 광고가 되지 빡대가리야,1,
nikluge-au-2022-train-015647,절대 방송계정 안깐다,0,
nikluge-au-2022-train-015648,나도 좀 유명..해졌다 싶으면?? 까야지,0,
nikluge-au-2022-train-015649,그것보다 자주쓰게될거같아서 결국 &company&앱 다시깔았는데 너무편하다,0,
nikluge-au-2022-train-015650,알람안켜뒀으면 훨씬상쾌했을듯,0,
nikluge-au-2022-train-015651,비온다고 샌들 신은 건 잘 한 일이었는데...,0,
nikluge-au-2022-train-015652,빗물 들어가면 그렇게 따가운줄 몰랐지,0,
nikluge-au-2022-train-015653,우선 달아놓으니까 귀엽긴 해요,0,
nikluge-au-2022-train-015654,손목에나 걸고 다녀야겠어요...,0,
nikluge-au-2022-train-015655,&company& 시장이 커지면서 직종 연봉 상관없이 &company&를 시작하는 걸 보고 점점 이건 역시 돈이 문제가 아니라 한국인이 죄다 관종이라 그런가 싶음,1,
nikluge-au-2022-train-015656,근데 전 한국어로 나오는 데에 의미를 둬가지고 그냥 썸 구매했어요,0,
nikluge-au-2022-train-015657,어차피 썸을 마지막으로 한국어판 또 나올지 안 나올지도 몰라서..,0,
nikluge-au-2022-train-015658,그때부터 블투 쓰자~ 라고 생각해서 얼렁 구매했어요,0,
nikluge-au-2022-train-015659,난 안 씨 원래 좋아했는데 결혼 후부터 애가 이상하게 싸하고 그래서 싫어했단 말야,1,
nikluge-au-2022-train-015660,울 &name& 누가 울렸어,0,
nikluge-au-2022-train-015661,"남혐오지고 여돌 사랑하고 공출목디과졸/유아화/자아의탁/아육대 안하는 사람 찾아요,,,",1,
nikluge-au-2022-train-015662,나 비계 풀 생각은 없는데,0,
nikluge-au-2022-train-015663,남혐오지고 여돌 사랑하고 공출목디과졸/유아화/자아의탁/&art& 안하는 사람 찾아요,1,
nikluge-au-2022-train-015664,여기로 팔로팔로,0,
nikluge-au-2022-train-015665,진짜내가빙다리핫바지로보이나,1,
nikluge-au-2022-train-015666,내 도서카드 대출권수가 꽉 찬거야,0,
nikluge-au-2022-train-015667,어쩔수있나,0,
nikluge-au-2022-train-015668,가방 안에 있던 책 한 권을 여기서 다 읽어버리고 반납한 뒤에 빌려가야겠다 싶었지,0,
nikluge-au-2022-train-015669,그래서 읽었어,0,
nikluge-au-2022-train-015670,그리고 빌렸어,0,
nikluge-au-2022-train-015671,그러고보니까 1시간이 지나있더라고,0,
nikluge-au-2022-train-015672,아니거든,0,
nikluge-au-2022-train-015673,걔도 내가 위협적인 사람이 아니란 걸 느낀 거거든,0,
nikluge-au-2022-train-015674,좆같은 애비새끼,1,
nikluge-au-2022-train-015675,안 한 지 꽤 됐음,0,
nikluge-au-2022-train-015676,꼭 스페이스바 하나 눌러줘야 안 날라감,0,
nikluge-au-2022-train-015677,&name&넘예뻐..,0,
nikluge-au-2022-train-015678,답지 하나 가지고 쪼잔하게 사람 농락하네,1,
nikluge-au-2022-train-015679,내가 니들 양아치 심보까지 봐줘야 하냐,1,
nikluge-au-2022-train-015680,웃고있는 거 보임?,0,
nikluge-au-2022-train-015681,쟤넨 학생들이 교칙을 안 지켜서 훈육 목적으로 하는 게 아니야,0,
nikluge-au-2022-train-015682,학생들이 교칙 안 지킨게 고깝고 재밌으니까 하는 거야,0,
nikluge-au-2022-train-015683,진짜 인간 못 된 어른들 많음,1,
nikluge-au-2022-train-015684,애는 뭔 죄야,0,
nikluge-au-2022-train-015685,저거 읽으면서도 난 애비 떠올라서 심장떨리고 숨 몰아쉬는데 애가 멀쩡히 크길 바라는 것도 지금 저 상황에선 과분한 바람임,1,
nikluge-au-2022-train-015686,애 아빠야 걍 말을 할 필요가 없는 아동학대범 가정폭력범이고 하튼 빨리 이혼하길,1,
nikluge-au-2022-train-015687,멍청한 소리하지마라,1,
nikluge-au-2022-train-015688,&name&안경쓴거보고 저 뒤로넘어갈뻔했잖아오,0,
nikluge-au-2022-train-015689,내가 이런데 이런사람이 틀딱되는것같음,1,
nikluge-au-2022-train-015690,걍 이게 무슨감정인지 모르겠고,0,
nikluge-au-2022-train-015691,그래요 진짜.........,0,
nikluge-au-2022-train-015692,일에 미친 사람덜,1,
nikluge-au-2022-train-015693,테닥이랑 카닥은 지켜봐줄사람도 없어서 재생성하고 타디스에서 추락이나 하고말여 (맷닥 휘닥: 아오 xx),0,
nikluge-au-2022-train-015694,군부의개 알렉하디?,0,
nikluge-au-2022-train-015695,그만하겠습니다,0,
nikluge-au-2022-train-015696,빨리 합작 완성하고 스워온 원고도 끝내야줴,0,
nikluge-au-2022-train-015697,&other&: 키 180 안넘는 찐따는 안받아요,1,
nikluge-au-2022-train-015698,아 개무섲고 빵터짐,0,
nikluge-au-2022-train-015699,그거 진짜 무섭지않나요,0,
nikluge-au-2022-train-015700,근데 아 ㅋㅋㅋ 101 호러에피임,0,
nikluge-au-2022-train-015701,저 트윗을 오타쿠가 좋아합니다,1,
nikluge-au-2022-train-015702,진심 알렉하디만큼 사회성재기했음,1,
nikluge-au-2022-train-015703,뭐 저런 찐따같은 사진이 ㅋㅋㅋ,1,
nikluge-au-2022-train-015704,아무튼 공식이 던진것만 먹음,0,
nikluge-au-2022-train-015705,3. 직선을 잘 쓴 그림을 좋아함 사람을 그리는데 직선을 어떻게 쓰지?,0,
nikluge-au-2022-train-015706,엄마 나 디비져,0,
nikluge-au-2022-train-015707,쏟아지는 연성에 허우적대는중,0,
nikluge-au-2022-train-015708,&name&한테 용돈줘여한다,0,
nikluge-au-2022-train-015709,달력에 8월 5일 표기합니다,0,
nikluge-au-2022-train-015710,킹갓빛그림들이 쏟아져나와 트위터 터진날,0,
nikluge-au-2022-train-015711,데이지가 깔아준 &company& 첫게시글 올리겠다고 열심히 카메라로 식빵찍다가 밀러랑 눈마주치는 하디썰풀면 오타쿠학살법으로 잡혀가나요?,1,
nikluge-au-2022-train-015712,나 왤케 꼰대오타쿠같지,1,
nikluge-au-2022-train-015713,아 무한도전 출연한 &name& &name&짤,0,
nikluge-au-2022-train-015714,안되겠다,0,
nikluge-au-2022-train-015715,괜찮아요,0,
nikluge-au-2022-train-015716,그 아래 안읽고 걍 인알해버렷는데,0,
nikluge-au-2022-train-015717,님들나먼저감,0,
nikluge-au-2022-train-015718,천천히와,0,
nikluge-au-2022-train-015719,배고픈데 입맛재기함,1,
nikluge-au-2022-train-015720,그래도 &brand&가 런닝화는 편한듯..,0,
nikluge-au-2022-train-015721,학교에서 밥+카페 값으로 19000원 씀,0,
nikluge-au-2022-train-015722,야 내가 너보다 더 이뻐 임마,1,
nikluge-au-2022-train-015723,오늘도 인상 좋다는 소리 들음,0,
nikluge-au-2022-train-015724,진짜 겜창같은 생각하는중임,1,
nikluge-au-2022-train-015725,1. 렌더링 오래걸림,0,
nikluge-au-2022-train-015726,"2. 폰으로 볼 때랑 모니터로 볼 때랑 폰트크기나 로고, 이펙트 크기가 주는 느낌이 달라서 교차 확인 해야함",0,
nikluge-au-2022-train-015727,5. 최고급 컴을 써도 프리미어는 응답하지 않습니다.,0,
nikluge-au-2022-train-015728,약 협상과 의논이 원활하게 잘 이루어졌기 때문이고,0,
nikluge-au-2022-train-015729,나에게 문제가 있다고 생각할 필요도 없다.,0,
nikluge-au-2022-train-015730,다음엔 내가 의사 전달을 더 잘 해봐야겠어,0,
nikluge-au-2022-train-015731,솔직히 마음 같아선 즉시 제거해버렸으면 좋겠는데 그건 너무하니까 사회에서 격리하고 후손을 절대 못남기게 거세했으면 좋겠다.,1,
nikluge-au-2022-train-015732,어떻게 웃는지 까먹을 것 같아서 방금 혼자 폭소터뜨리는 연습했는데,0,
nikluge-au-2022-train-015733,나는 겸손한 사람이 좋다.,0,
nikluge-au-2022-train-015734,잘 지내니..?,0,
nikluge-au-2022-train-015735,제발 모기 다 꺼져~~~!!!~!,1,
nikluge-au-2022-train-015736,상성이 안맞는듯,0,
nikluge-au-2022-train-015737,(뭐는 맞는줄,0,
nikluge-au-2022-train-015738,자칭 드덕이라면서 맨날 수사드라마만 봐서 거실에서 여자 비명소리가 끊이는 날이 없는데 거기서 수사관으로 여캐가 나오면 오버라고 욕함,0,
nikluge-au-2022-train-015739,(으 오타쿠,1,
nikluge-au-2022-train-015740,그래서 좋아,0,
nikluge-au-2022-train-015741,아니면 광주를 갈까..?,0,
nikluge-au-2022-train-015742,아 근데 광주는 2시니까 늦어도 6시에는 끝날거고 그때 오면....,0,
nikluge-au-2022-train-015743,아빠한테 1박 2일로 대전 여행가자고 할까..?,0,
nikluge-au-2022-train-015744,아 아빠 개학이구나...,0,
nikluge-au-2022-train-015745,아 어떡해 진짜,0,
nikluge-au-2022-train-015746,"만약 가도 올 방법이 없어,,,",0,
nikluge-au-2022-train-015747,걔넨 한남유충이 아니라 이미 완성형 한남임..,1,
nikluge-au-2022-train-015748,직알 진짜 또라이 아닌가...,1,
nikluge-au-2022-train-015749,둘 다 연기 천재,0,
nikluge-au-2022-train-015750,나 녹았어,0,
nikluge-au-2022-train-015751,울 아기 오늘 치킨 두 달만에 먹었대,0,
nikluge-au-2022-train-015752,솔직히 장르적 재미 있으면 이런거 디게 잘넘기는 뇌텅텅이 바로 난데...,1,
nikluge-au-2022-train-015753,보람 조금만 더 채우지뭐,0,
nikluge-au-2022-train-015754,개중에 부모님 말고 남친 등골 빼먹이라는 한남교수도 있었음,1,
nikluge-au-2022-train-015755,여자한테 잡혀살아서 불쌍해지고 용돈 받아써서 과소비를 못해서 불쌍해지고 출세길 출산길(ㅋㅋ)막는 여자랑 왜 그렇게 결혼 못해서 징징거리냐고,1,
nikluge-au-2022-train-015756,미개한것들이,1,
nikluge-au-2022-train-015757,니네가 신체적으로 딸리는걸 어떡하겠니 꼬우면 니네가 노력해서 출세하고 노력해서 스스로 애를 낳아보렴!,1,
nikluge-au-2022-train-015758,미친거 아냐?,1,
nikluge-au-2022-train-015759,이건 주변인들도 그렇지만 정작 부모 될 인간들한테 교육을 해야하는거 아니야?,1,
nikluge-au-2022-train-015760,진짜 저것도 병이다,1,
nikluge-au-2022-train-015761,대가리에 똥만 찬건지....,1,
nikluge-au-2022-train-015762,저렇게 글을 싸지르고 다녀도 지는 괜찮을거란 생각이 있었으니 고객들을 보고 성희롱하고 그걸 또 자랑이라고 에센에스에 올리고 했겠지...,1,
nikluge-au-2022-train-015763,꼭! 망햇으면 좋겠다,1,
nikluge-au-2022-train-015764,다 죽었으면 좋겠다.,1,
nikluge-au-2022-train-015765,꼴에 또 주변에는 이미지 관리 잘 했나본데 어떻게 여동생이란 인간이 저 얘길 듣고 금슬이 어쩌고 하냐고,1,
nikluge-au-2022-train-015766,대가리 꽃밭인가봄,1,
nikluge-au-2022-train-015767,아 날 뽕뽑아먹지 말어라..,0,
nikluge-au-2022-train-015768,민초감자칩이랑 도미덮밥맛 감자칩 사갈게요.....,0,
nikluge-au-2022-train-015769,누가 이기나 해봅시다..,0,
nikluge-au-2022-train-015770,(그리고 둘 다 졌다,0,
nikluge-au-2022-train-015771,꼬라지 이렇게 돌아가는거 보고 일본취업 글렀나..,1,
nikluge-au-2022-train-015772,싶엇는데 과연 이번 학기에서도 일본취업 특강이 열릴것인가..,0,
nikluge-au-2022-train-015773,보는 사람 입장에선 저 사람 정병이 있나 싶다고요,1,
nikluge-au-2022-train-015774,기분이 계속 오락가락하고 했던 얘길 또하고 아무도 그런 적 없는데 무시당했다느니 과대 해석하는데 그게 어디가 정상이냐고,1,
nikluge-au-2022-train-015775,그게 누구죠?,0,
nikluge-au-2022-train-015776,차라리ㅜ날 죽여저,0,
nikluge-au-2022-train-015777,나 첫 던월.........진짜 민폐끼쳣었네.......,0,
nikluge-au-2022-train-015778,너 한남충인거 잘 알고...,1,
nikluge-au-2022-train-015779,세탁세제.....,0,
nikluge-au-2022-train-015780,그래 맛있겠지,0,
nikluge-au-2022-train-015781,향기롭고..,0,
nikluge-au-2022-train-015782,(오늘아침에도 머리맡에 한마리 죽어잇엇음),0,
nikluge-au-2022-train-015783,ㅋㅋ 다 죽어라 죽어,1,
nikluge-au-2022-train-015784,찌질한 새끼들아 일남이고 한남이고 양남이고 걍 다 죽어!,1,
nikluge-au-2022-train-015785,추하고 빻은 남자는 길거리에만 가도 있는걸 그리고 디지털로 보니까 더 가깝고 선명해서 토나와,1,
nikluge-au-2022-train-015786,방구석에 쳐들어앉아서 주는것만 받아처먹는 한남충의 밥상..,1,
nikluge-au-2022-train-015787,번호 지우라고 지울 놈들도 아니지만..,1,
nikluge-au-2022-train-015788,저게 가능한 수치야????,0,
nikluge-au-2022-train-015789,미친 거 아닌가,1,
nikluge-au-2022-train-015790,입시지옥!,0,
nikluge-au-2022-train-015791,입시지옥!,0,
nikluge-au-2022-train-015792,이상한 유튜버 소개해드림&name& 라는 유튜버인데 과거 본인이 &company&인가 룸싸롱 쩐주?,0,
nikluge-au-2022-train-015793,이라고 주장함꽃자.,0,
nikluge-au-2022-train-015794,저 책팔아서 아직 인세 만원도 못벌었는데요,0,
nikluge-au-2022-train-015795,글쓰는것도 일인데요,0,
nikluge-au-2022-train-015796,최저시급도 못벌업는데요!!!!!!,0,
nikluge-au-2022-train-015797,못생긴척해서 밑밥깐다음 잘나온사진 올려서 어떻게든 칭찬받으려는...,0,
nikluge-au-2022-train-015798,찐따라서...,1,
nikluge-au-2022-train-015799,난 코끝이 잘릴것같은 한겨울에도 결코 여름을 그리워해본적이 없어,0,
nikluge-au-2022-train-015800,수영장에서 일케 찰싹붙어서 애정행각하는 남녀커플 넘 드러워보임,1,
nikluge-au-2022-train-015801,연애전시하는거보고 한남에게 로맨틱느꼈다간 흑역사와 분노 그리고 모두가 다 봐버린 조회수만큼의 흔적이남는다,1,
